invoice_number,vendor_name,gst_number,invoice_category,payment_method,invoice_amount,tax_amount,payment_terms,invoice_date,due_date,vendor_frequency,duplicate_invoice,gst_valid,tax_mismatch,date_anomaly,amount_deviation,fraud
INV-107484,Vertex Systems,17SJSKM7363DTZM,Maintenance,UPI,43220.65,7779.72,45,2026-06-11 12:15:35.260469,2026-07-26 12:15:35.260469,40,0,1,0,0,1.16,0
INV-107485,Future Innovations,34QVYNM5051YEZT,Hardware,Cheque,85173.73,15331.27,60,2026-06-07 12:15:35.260481,2026-08-06 12:15:35.260481,86,0,1,0,0,1.09,0
INV-107486,ABC Technologies,14CXQYZ9814N4ZY,Hardware,Bank Transfer,32741.43,5893.46,60,2026-02-06 12:15:35.260494,2026-04-07 12:15:35.260494,8,0,1,0,0,1.12,0
INV-107487,Apex Supplies,GST123,Electronics,UPI,37373.92,6727.31,45,2026-03-27 12:15:35.260506,2026-05-11 12:15:35.260506,6,0,0,0,0,1.43,1
INV-107488,Global Traders,15AGFAV1442NFZ3,Hardware,UPI,35288.34,6351.9,30,2026-03-31 12:15:35.260518,2026-03-01 12:15:35.260518,32,0,1,0,1,0.91,1
INV-107489,Global Traders,31BQYIB1209VVZY,Software,Bank Transfer,10239.92,1843.19,45,2025-12-02 12:15:35.260532,2026-01-16 12:15:35.260532,42,0,1,0,0,1.12,0
INV-107490,XYZ Solutions,25NZNKL0866SMZ6,Software,Credit Card,47971.89,8634.94,15,2026-01-22 12:15:35.260544,2026-02-06 12:15:35.260544,77,0,1,0,0,1.11,0
INV-107491,Apex Supplies,35HRUNW9980GWZN,Consulting,Credit Card,99706.94,17947.25,15,2025-11-06 12:15:35.260556,2025-11-21 12:15:35.260556,65,0,1,0,0,1.38,0
INV-107492,Prime Electronics,13MLILY3273E7ZQ,Maintenance,Bank Transfer,63770.66,11478.72,15,2025-07-06 12:15:35.260567,2025-07-21 12:15:35.260567,76,0,1,0,0,1.19,0
INV-107493,TechNova,15UNDSV7232X9Z0,Hardware,Bank Transfer,59833.85,10770.09,45,2026-01-07 12:15:35.260579,2026-02-21 12:15:35.260579,11,0,1,0,0,0.8,0
INV-107494,TechNova,GST-ERROR,Maintenance,Bank Transfer,80391.58,14470.48,15,2025-07-17 12:15:35.260591,2025-08-01 12:15:35.260591,4,0,0,0,0,0.6,1
INV-107495,TechNova,25ALWHY9253KJZD,Hardware,Cheque,59981.27,9403.24,45,2026-02-05 12:15:35.260603,2026-03-22 12:15:35.260603,2,0,1,1,0,1.31,1
INV-107496,Apex Supplies,15SNAIG7497Y2Z5,Maintenance,UPI,6880.33,1238.46,30,2026-06-03 12:15:35.260617,2026-07-03 12:15:35.260617,78,0,1,0,0,1.37,0
INV-107497,Future Innovations,21APGOT4241KSZ4,Electronics,Credit Card,3354.51,603.81,30,2026-01-18 12:15:35.260630,2026-02-17 12:15:35.260630,25,0,1,0,0,1.18,0
INV-107498,Future Innovations,16UKVLW3277MNZ1,Electronics,Bank Transfer,87265.83,15707.85,15,2025-07-02 12:15:35.260642,2025-06-08 12:15:35.260642,3,0,1,0,1,0.65,1
INV-107499,XYZ Solutions,20HRLUO9153WKZS,Software,Cheque,28728.68,5171.16,30,2025-09-06 12:15:35.260656,2025-10-06 12:15:35.260656,70,0,1,0,0,0.69,0
INV-107500,Vertex Systems,16HWLAU6027A1ZV,Maintenance,UPI,56931.17,10247.61,30,2025-08-11 12:15:35.260670,2025-09-10 12:15:35.260670,60,1,1,0,0,1.24,1
INV-107501,XYZ Solutions,32VDGYM3696M3ZK,Software,UPI,40364.17,7265.55,45,2025-11-18 12:15:35.260686,2026-01-02 12:15:35.260686,57,0,1,0,0,0.93,0
INV-107502,Vertex Systems,15OHSOQ0261K5ZA,Consulting,UPI,82756.53,14896.18,30,2026-04-29 12:15:35.260698,2026-05-29 12:15:35.260698,74,1,1,0,0,0.98,1
INV-107503,Prime Electronics,35QBHST7081ZYZA,Electronics,Cheque,40352.95,7295.8,45,2026-05-27 12:15:35.260710,2026-07-11 12:15:35.260710,90,0,1,1,0,1.31,1
INV-107504,Bluechip Enterprises,36WJWWN5178UKZY,Maintenance,Cheque,6533.13,1175.96,30,2025-08-12 12:15:35.260723,2025-09-11 12:15:35.260723,72,0,1,0,0,0.95,0
INV-107505,Skyline Pvt Ltd,12345,Hardware,Bank Transfer,39066.86,7032.03,15,2025-11-26 12:15:35.260736,2025-12-11 12:15:35.260736,83,0,0,0,0,0.7,1
INV-107506,Prime Electronics,28VQCEW9646PUZJ,Consulting,UPI,27856.61,5014.19,60,2025-07-25 12:15:35.260748,2025-09-23 12:15:35.260748,85,0,1,0,0,0.54,0
INV-107507,Future Innovations,13HGYKQ6095IRZ7,Hardware,UPI,37740.02,14052.06,60,2026-04-08 12:15:35.260760,2026-06-07 12:15:35.260760,77,0,1,1,0,0.7,1
INV-107508,Global Traders,32GMLOE8581XKZ6,Electronics,Credit Card,34657.91,6238.42,60,2026-04-15 12:15:35.260773,2026-06-14 12:15:35.260773,39,0,1,0,0,0.57,0
INV-107509,Prime Electronics,37ULVLO7486EGZA,Software,Cheque,62233.96,11202.11,15,2026-03-19 12:15:35.260786,2026-04-03 12:15:35.260786,14,0,1,0,0,0.57,0
INV-107510,Vertex Systems,18RNABF6998N0ZU,Software,Credit Card,81639.49,14695.11,15,2025-07-01 12:15:35.260798,2025-07-16 12:15:35.260798,23,0,1,0,0,0.99,0
INV-107511,Future Innovations,23LLSRE7473HOZM,Consulting,Cheque,39415.54,7094.8,60,2025-07-01 12:15:35.260812,2025-08-30 12:15:35.260812,52,0,1,0,0,0.82,0
INV-107512,Skyline Pvt Ltd,12YAIDQ3915C7ZF,Consulting,UPI,41777.6,7519.97,15,2026-05-16 12:15:35.260825,2026-05-31 12:15:35.260825,39,1,1,0,0,1.08,1
INV-107513,Skyline Pvt Ltd,25GRWXI8637BEZF,Hardware,Cheque,32311.14,5816.01,15,2025-09-28 12:15:35.260838,2025-10-13 12:15:35.260838,28,0,1,0,0,0.55,0
INV-107514,Bluechip Enterprises,29VATXJ4755V2Z7,Hardware,Cheque,26871.05,4836.79,15,2026-03-17 12:15:35.260850,2026-04-01 12:15:35.260850,13,0,1,0,0,0.5,0
INV-107515,Prime Electronics,29JUOZR9841AQZK,Consulting,UPI,56830.07,10229.41,60,2025-09-17 12:15:35.260862,2025-11-16 12:15:35.260862,1,0,1,0,0,0.76,0
INV-107516,Skyline Pvt Ltd,GST-ERROR,Consulting,UPI,99547.03,17918.47,60,2025-07-20 12:15:35.260873,2025-09-18 12:15:35.260873,13,0,0,0,0,0.54,1
INV-107517,Global Traders,GST-ERROR,Maintenance,Cheque,86430.07,15557.41,30,2026-06-05 12:15:35.260886,2026-07-05 12:15:35.260886,28,0,0,0,0,0.77,1
INV-107518,Bluechip Enterprises,27SSWPY4561DLZC,Electronics,Cheque,95712.54,17228.26,60,2026-06-19 12:15:35.260899,2026-08-18 12:15:35.260899,78,0,1,0,0,1.04,0
INV-107519,Prime Electronics,20TYGMO4209G7ZN,Electronics,Credit Card,37408.54,6733.54,15,2026-04-11 12:15:35.260911,2026-04-26 12:15:35.260911,23,0,1,0,0,1.06,0
INV-107520,Future Innovations,33SVZME7498B9ZT,Consulting,UPI,42961.75,7733.11,30,2025-08-30 12:15:35.260922,2025-09-29 12:15:35.260922,100,0,1,0,0,5.27,1
INV-107521,Vertex Systems,29TPFWI2004N6ZQ,Maintenance,UPI,38758.42,6976.52,30,2025-12-10 12:15:35.260935,2026-01-09 12:15:35.260935,75,0,1,0,0,1.3,0
INV-107522,Future Innovations,30URSRB7558N8Z2,Software,UPI,23699.06,4265.83,45,2026-03-31 12:15:35.260947,2026-05-15 12:15:35.260947,97,0,1,0,0,1.49,0
INV-107523,Future Innovations,20PPTIB8713LBZ4,Software,UPI,69143.14,12445.77,30,2025-12-29 12:15:35.260961,2026-01-28 12:15:35.260961,75,0,1,0,0,0.55,0
INV-107524,XYZ Solutions,18UUDTC2496X4Z7,Consulting,Credit Card,74954.48,13491.81,15,2026-03-04 12:15:35.260973,2026-03-19 12:15:35.260973,47,0,1,0,0,3.37,1
INV-107525,Apex Supplies,10WJAKD8215T8ZM,Software,Credit Card,56278.09,10130.06,30,2026-04-23 12:15:35.260986,2026-05-23 12:15:35.260986,88,0,1,0,0,0.57,0
INV-107526,TechNova,14IFSEB0744YPZG,Maintenance,Credit Card,68720.26,12369.65,15,2025-09-04 12:15:35.260998,2025-09-19 12:15:35.260998,7,0,1,0,0,1.15,0
INV-107527,TechNova,27FGSRI6866DGZO,Hardware,Cheque,64041.56,21823.48,30,2025-06-22 12:15:35.261010,2025-07-22 12:15:35.261010,28,0,1,1,0,0.89,1
INV-107528,Apex Supplies,33LIRIM4550R1Z5,Consulting,UPI,65629.05,11813.23,60,2025-10-04 12:15:35.261025,2025-09-07 12:15:35.261025,16,0,1,0,1,1.15,1
INV-107529,TechNova,27QQQUS6192O7ZI,Consulting,Bank Transfer,26275.84,4729.65,45,2026-06-03 12:15:35.261041,2026-05-30 12:15:35.261041,55,0,1,0,1,1.22,1
INV-107530,Apex Supplies,36LNXYR5816RFZD,Software,Credit Card,75694.82,13625.07,15,2025-09-11 12:15:35.261054,2025-09-26 12:15:35.261054,2,0,1,0,0,1.01,0
INV-107531,Bluechip Enterprises,34DJLEU1177DHZZ,Electronics,UPI,22357.12,4024.28,60,2026-03-15 12:15:35.261065,2026-05-14 12:15:35.261065,5,0,1,0,0,0.52,0
INV-107532,Future Innovations,11WZKKU1775B3ZE,Hardware,Credit Card,57598.01,10367.64,60,2026-02-04 12:15:35.261077,2026-04-05 12:15:35.261077,7,0,1,0,0,1.28,0
INV-107533,Prime Electronics,15PCFRF5170V0ZG,Consulting,Bank Transfer,37916.75,6825.01,60,2025-10-09 12:15:35.261089,2025-12-08 12:15:35.261089,87,0,1,0,0,0.51,0
INV-107534,Bluechip Enterprises,14LSQOC7766QBZM,Hardware,Credit Card,29486.39,5307.55,45,2025-08-03 12:15:35.261100,2025-09-17 12:15:35.261100,97,0,1,0,0,0.95,0
INV-107535,XYZ Solutions,26WCNYZ3065GWZK,Hardware,UPI,73080.78,13154.54,15,2025-11-13 12:15:35.261110,2025-11-28 12:15:35.261110,90,0,1,0,0,0.54,0
INV-107536,Apex Supplies,17PJXRF9529NOZL,Electronics,Cheque,11234.6,2022.23,60,2025-11-02 12:15:35.261122,2025-10-06 12:15:35.261122,27,0,1,0,1,0.91,1
INV-107537,XYZ Solutions,30JWVEA5297EPZ4,Hardware,Credit Card,67353.77,12123.68,15,2026-06-02 12:15:35.261135,2026-06-17 12:15:35.261135,32,1,1,0,0,1.15,1
INV-107538,Global Traders,15UGHMH7045RHZ9,Electronics,UPI,96943.47,17449.82,15,2025-12-08 12:15:35.261147,2025-12-23 12:15:35.261147,39,0,1,0,0,0.66,0
INV-107539,Apex Supplies,34KPEAQ8530BDZ6,Electronics,Cheque,84262.12,15167.18,45,2026-03-25 12:15:35.261157,2026-05-09 12:15:35.261157,49,0,1,0,0,1.2,0
INV-107540,Vertex Systems,13YSNYZ6366AMZQ,Software,Credit Card,94668.86,17040.39,45,2025-10-23 12:15:35.261169,2025-12-07 12:15:35.261169,15,0,1,0,0,0.82,0
INV-107541,Prime Electronics,14KDDOR0037N5ZM,Electronics,Bank Transfer,9347.97,1682.63,30,2025-07-25 12:15:35.261179,2025-08-24 12:15:35.261179,93,0,1,0,0,0.92,0
INV-107542,Prime Electronics,34XVSNR5731RAZ0,Software,Credit Card,34018.57,6123.34,45,2026-02-15 12:15:35.261191,2026-04-01 12:15:35.261191,14,0,1,0,0,1.33,0
INV-107543,ABC Technologies,GST-ERROR,Electronics,Bank Transfer,27396.4,4931.35,45,2026-02-23 12:15:35.261203,2026-04-09 12:15:35.261203,22,0,0,0,0,0.74,1
INV-107544,Apex Supplies,26UXSTU8858S4ZC,Consulting,UPI,72377.48,32049.14,30,2025-07-02 12:15:35.261219,2025-08-01 12:15:35.261219,87,0,1,1,0,1.04,1
INV-107545,Prime Electronics,35DUJWC9805QZZK,Software,Credit Card,46032.79,8285.9,60,2026-06-16 12:15:35.261235,2026-08-15 12:15:35.261235,91,0,1,0,0,0.99,0
INV-107546,XYZ Solutions,10EOHWQ2424VHZX,Consulting,Bank Transfer,34665.23,6239.74,30,2026-04-11 12:15:35.261246,2026-05-11 12:15:35.261246,21,1,1,0,0,1.0,1
INV-107547,Prime Electronics,12ZDXWS0451PCZ8,Software,Bank Transfer,99141.63,17845.49,60,2026-06-03 12:15:35.261259,2026-08-02 12:15:35.261259,7,0,1,0,0,0.9,0
INV-107548,XYZ Solutions,15KYICM0289A4ZJ,Software,Credit Card,91022.03,16383.97,30,2025-12-10 12:15:35.261271,2026-01-09 12:15:35.261271,89,0,1,0,0,1.37,0
INV-107549,Bluechip Enterprises,12WZFGR4244V2Z9,Electronics,UPI,1497.77,269.6,30,2026-04-06 12:15:35.261282,2026-05-06 12:15:35.261282,34,0,1,0,0,1.42,0
INV-107550,ABC Technologies,12YUHMO6958IZZU,Consulting,UPI,29011.47,5222.06,15,2026-02-23 12:15:35.261294,2026-03-10 12:15:35.261294,92,0,1,0,0,1.2,0
INV-107551,Future Innovations,15HUHDN9055O4ZK,Maintenance,UPI,43615.16,7850.73,60,2025-12-12 12:15:35.261305,2025-11-24 12:15:35.261305,32,0,1,0,1,1.49,1
INV-107552,Skyline Pvt Ltd,36FHLIT1320TMZL,Maintenance,UPI,17032.46,3065.84,15,2026-04-20 12:15:35.261326,2026-05-05 12:15:35.261326,79,0,1,0,0,1.12,0
INV-107553,Apex Supplies,ABCDE,Electronics,Credit Card,11484.07,2067.13,60,2025-07-06 12:15:35.261339,2025-09-04 12:15:35.261339,97,0,0,0,0,0.6,1
INV-107554,Bluechip Enterprises,14ZJJZG2009H7ZK,Consulting,UPI,86323.78,15538.28,15,2026-01-14 12:15:35.261353,2026-01-29 12:15:35.261353,58,0,1,0,0,1.26,0
INV-107555,Apex Supplies,19ZDYRX4288KLZ5,Software,UPI,34550.83,6219.15,30,2025-11-23 12:15:35.261365,2025-12-23 12:15:35.261365,61,0,1,0,0,0.72,0
INV-107556,Global Traders,35EAZDE9826GSZT,Software,Cheque,36394.71,7917.88,15,2025-08-19 12:15:35.261376,2025-09-03 12:15:35.261376,32,0,1,1,0,1.01,1
INV-107557,Vertex Systems,33HEGMV3560RUZV,Maintenance,Credit Card,81110.36,14599.86,45,2026-06-01 12:15:35.261390,2026-07-16 12:15:35.261390,96,0,1,0,0,0.65,0
INV-107558,Skyline Pvt Ltd,28MPLSI8882RVZA,Electronics,Bank Transfer,35837.69,6450.78,30,2025-12-16 12:15:35.261403,2026-01-15 12:15:35.261403,2,0,1,0,0,1.17,0
INV-107559,Apex Supplies,14PCCVN3850QTZF,Consulting,Cheque,19219.19,3459.45,45,2025-12-09 12:15:35.261414,2026-01-23 12:15:35.261414,31,0,1,0,0,0.99,0
INV-107560,Skyline Pvt Ltd,23SEPMY3494NYZY,Electronics,Credit Card,28615.18,5150.73,45,2026-05-06 12:15:35.261426,2026-06-20 12:15:35.261426,91,0,1,0,0,1.46,0
INV-107561,Bluechip Enterprises,11ECPOG4454F9Z3,Maintenance,Bank Transfer,29492.6,5308.67,30,2025-11-30 12:15:35.261437,2025-12-30 12:15:35.261437,51,0,1,0,0,0.91,0
INV-107562,XYZ Solutions,23YBXLL1496IKZE,Electronics,Credit Card,88357.36,15904.32,30,2025-10-19 12:15:35.261447,2025-11-18 12:15:35.261447,72,0,1,0,0,1.33,0
INV-107563,Global Traders,26FAVXB4589LWZZ,Maintenance,Credit Card,72021.34,12963.84,45,2025-09-25 12:15:35.261459,2025-11-09 12:15:35.261459,42,0,1,0,0,1.03,0
INV-107564,XYZ Solutions,28DPALT7958VAZD,Software,Credit Card,71406.59,12853.19,60,2025-11-11 12:15:35.261470,2026-01-10 12:15:35.261470,35,0,1,0,0,1.17,0
INV-107565,ABC Technologies,24XIBKT8894GRZW,Electronics,UPI,90914.33,16364.58,60,2025-12-03 12:15:35.261481,2026-02-01 12:15:35.261481,56,0,1,0,0,1.17,0
INV-107566,ABC Technologies,ABCDE,Consulting,Bank Transfer,22155.62,3988.01,15,2025-09-23 12:15:35.261494,2025-10-08 12:15:35.261494,34,0,0,0,0,0.55,1
INV-107567,Bluechip Enterprises,16HQYFT2113L1ZT,Software,Bank Transfer,98199.53,17675.92,60,2025-07-10 12:15:35.261507,2025-09-08 12:15:35.261507,5,0,1,0,0,0.99,0
INV-107568,Bluechip Enterprises,26YXJCZ1310X2ZJ,Consulting,UPI,6387.18,1149.69,30,2025-08-15 12:15:35.261519,2025-09-14 12:15:35.261519,71,0,1,0,0,1.27,0
INV-107569,Future Innovations,30KYMRL4157EVZ6,Electronics,Cheque,43450.22,7821.04,30,2025-11-28 12:15:35.261531,2025-12-28 12:15:35.261531,66,0,1,0,0,1.02,0
INV-107570,Prime Electronics,24OJBEA4522QJZ0,Consulting,Bank Transfer,9478.51,1706.13,45,2025-07-07 12:15:35.261542,2025-08-21 12:15:35.261542,66,0,1,0,0,1.43,0
INV-107571,Bluechip Enterprises,10OPRLH4728PEZC,Maintenance,UPI,79323.69,14278.26,60,2025-08-13 12:15:35.261554,2025-10-12 12:15:35.261554,20,0,1,0,0,1.16,0
INV-107572,XYZ Solutions,21MFTZM2816N6ZU,Consulting,UPI,87747.16,15794.49,60,2026-04-04 12:15:35.261565,2026-06-03 12:15:35.261565,96,1,1,0,0,1.03,1
INV-107573,Future Innovations,33YSTKH2954AKZH,Consulting,UPI,38021.77,6843.92,30,2025-10-08 12:15:35.261576,2025-11-07 12:15:35.261576,73,0,1,0,0,0.55,0
INV-107574,Bluechip Enterprises,26KUHQY1229LPZN,Software,Bank Transfer,67948.01,4854.03,30,2026-01-20 12:15:35.261589,2026-02-19 12:15:35.261589,75,0,1,1,0,1.35,1
INV-107575,Future Innovations,35FSIQA5209WMZW,Electronics,Credit Card,90880.47,16358.48,45,2026-04-26 12:15:35.261601,2026-06-10 12:15:35.261601,9,0,1,0,0,1.4,0
INV-107576,Apex Supplies,18SIQKB0748BYZG,Consulting,Bank Transfer,3952.72,711.49,15,2025-07-04 12:15:35.261612,2025-07-19 12:15:35.261612,57,0,1,0,0,1.43,0
INV-107577,Apex Supplies,25VFURU8911CUZ6,Hardware,Cheque,75919.78,13665.56,30,2026-03-19 12:15:35.261624,2026-04-18 12:15:35.261624,87,0,1,0,0,1.49,0
INV-107578,Vertex Systems,12CZXNY2280KUZH,Electronics,Credit Card,79044.62,14228.03,30,2026-05-14 12:15:35.261635,2026-06-13 12:15:35.261635,99,0,1,0,0,0.69,0
INV-107579,Vertex Systems,22QUNWF8758JFZT,Software,Credit Card,94048.28,16928.69,60,2025-11-08 12:15:35.261646,2026-01-07 12:15:35.261646,99,0,1,0,0,0.81,0
INV-107580,Vertex Systems,31DBIUZ9304POZC,Maintenance,UPI,63734.25,11472.16,60,2026-05-24 12:15:35.261658,2026-07-23 12:15:35.261658,28,0,1,0,0,1.18,0
INV-107581,Future Innovations,18VHYVT4886XWZI,Hardware,UPI,59605.61,10729.01,15,2025-11-26 12:15:35.261670,2025-12-11 12:15:35.261670,72,0,1,0,0,1.34,0
INV-107582,ABC Technologies,12KVGPD6195C4ZO,Electronics,Cheque,2104.8,378.86,45,2026-01-16 12:15:35.261682,2025-12-30 12:15:35.261682,48,0,1,0,1,1.15,1
INV-107583,Vertex Systems,21PGKLA4281BRZH,Software,Credit Card,53276.18,9589.71,15,2025-09-03 12:15:35.261695,2025-09-18 12:15:35.261695,41,0,1,0,0,0.97,0
INV-107584,Apex Supplies,25FAETK7364ARZ6,Maintenance,Credit Card,14842.81,2671.71,15,2025-12-10 12:15:35.261707,2025-12-25 12:15:35.261707,37,0,1,0,0,7.99,1
INV-107585,Skyline Pvt Ltd,32AKQRV3006FGZ2,Maintenance,Credit Card,21177.09,3811.88,60,2025-07-09 12:15:35.261722,2025-09-07 12:15:35.261722,11,0,1,0,0,0.9,0
INV-107586,Prime Electronics,32NTHCX0369UMZ9,Electronics,Bank Transfer,66162.95,11909.33,45,2025-08-07 12:15:35.261735,2025-09-21 12:15:35.261735,49,0,1,0,0,1.11,0
INV-107587,Apex Supplies,23PFOMZ2358FXZM,Hardware,Credit Card,1405.5,252.99,15,2025-06-27 12:15:35.261748,2025-07-12 12:15:35.261748,27,0,1,0,0,0.97,0
INV-107588,Apex Supplies,12AWYAX6042JUZ5,Consulting,Bank Transfer,39456.08,7102.09,60,2025-09-02 12:15:35.261759,2025-11-01 12:15:35.261759,92,0,1,0,0,1.49,0
INV-107589,XYZ Solutions,21TYEKL7879FOZU,Software,Bank Transfer,72724.06,13090.33,60,2025-10-21 12:15:35.261771,2025-12-20 12:15:35.261771,24,1,1,0,0,0.77,1
INV-107590,Future Innovations,16XQVXV2895EYZO,Maintenance,Credit Card,14132.78,2543.9,30,2026-02-03 12:15:35.261784,2026-03-05 12:15:35.261784,53,0,1,0,0,1.09,0
INV-107591,Apex Supplies,31VIUCM3397AUZC,Software,Bank Transfer,84296.97,22548.3,60,2026-05-12 12:15:35.261795,2026-07-11 12:15:35.261795,17,0,1,1,0,1.35,1
INV-107592,Skyline Pvt Ltd,27GQNZM3612ILZD,Maintenance,UPI,36980.73,6656.53,30,2026-05-30 12:15:35.261807,2026-06-29 12:15:35.261807,32,0,1,0,0,0.57,0
INV-107593,TechNova,37NZZNL4543I4ZV,Maintenance,Cheque,54708.25,9847.48,60,2025-09-15 12:15:35.261818,2025-11-14 12:15:35.261818,7,0,1,0,0,4.24,1
INV-107594,Future Innovations,19NRTNF0653DOZ1,Software,Cheque,6074.22,1093.36,60,2025-08-25 12:15:35.261831,2025-10-24 12:15:35.261831,86,0,1,0,0,1.11,0
INV-107595,Future Innovations,29BOEKZ7126KMZH,Consulting,UPI,40310.36,7255.86,30,2025-09-12 12:15:35.261843,2025-10-12 12:15:35.261843,77,0,1,0,0,0.57,0
INV-107596,Prime Electronics,11QIWBW1181AVZN,Hardware,UPI,48037.91,8646.82,45,2025-07-04 12:15:35.261854,2025-08-18 12:15:35.261854,56,0,1,0,0,0.66,0
INV-107597,ABC Technologies,37VLMSD3732E4Z3,Consulting,Bank Transfer,52703.8,15248.1,15,2026-05-08 12:15:35.261869,2026-05-23 12:15:35.261869,81,0,1,1,0,0.86,1
INV-107598,Prime Electronics,24RHWZO5765CDZZ,Consulting,Credit Card,56126.03,6482.33,45,2025-10-03 12:15:35.261883,2025-11-17 12:15:35.261883,2,0,1,1,0,1.43,1
INV-107599,Global Traders,29ULZUW2246JHZN,Electronics,Bank Transfer,60756.27,10936.13,15,2026-05-05 12:15:35.261896,2026-05-20 12:15:35.261896,39,0,1,0,0,1.24,0
INV-107600,Bluechip Enterprises,37TYCWX0760SVZP,Consulting,Credit Card,1941.76,349.52,45,2026-03-18 12:15:35.261908,2026-05-02 12:15:35.261908,29,0,1,0,0,1.16,0
INV-107601,Vertex Systems,27YDQHK0824RAZ0,Electronics,Bank Transfer,89043.12,16027.76,15,2025-12-18 12:15:35.261919,2026-01-02 12:15:35.261919,43,1,1,0,0,0.7,1
INV-107602,Skyline Pvt Ltd,14FZION2440B6ZJ,Software,Credit Card,60118.42,10821.32,45,2025-07-11 12:15:35.261931,2025-08-25 12:15:35.261931,23,0,1,0,0,1.48,0
INV-107603,Skyline Pvt Ltd,37RMGLJ6490UNZU,Consulting,Credit Card,59613.69,10730.46,15,2026-06-19 12:15:35.261944,2026-07-04 12:15:35.261944,100,0,1,0,0,0.64,0
INV-107604,Skyline Pvt Ltd,12MPVFM8060S5ZP,Electronics,Bank Transfer,6579.88,1184.38,60,2025-11-30 12:15:35.261954,2026-01-29 12:15:35.261954,95,0,1,0,0,1.43,0
INV-107605,Global Traders,32VZEMI4620B4Z5,Consulting,Cheque,58448.16,10520.67,15,2025-10-21 12:15:35.261966,2025-11-05 12:15:35.261966,97,0,1,0,0,1.34,0
INV-107606,Bluechip Enterprises,10NXCVG4962YGZW,Maintenance,Credit Card,2656.53,478.18,15,2026-05-13 12:15:35.261978,2026-05-28 12:15:35.261978,19,0,1,0,0,0.62,0
INV-107607,Global Traders,30QIYTI5088LMZ7,Software,Cheque,88080.53,13887.5,45,2025-11-28 12:15:35.261990,2026-01-12 12:15:35.261990,2,0,1,1,0,1.03,1
INV-107608,TechNova,17FDXQC9720N8ZS,Software,Credit Card,99514.55,17912.62,30,2025-10-24 12:15:35.262003,2025-11-23 12:15:35.262003,73,0,1,0,0,1.43,0
INV-107609,Bluechip Enterprises,34EIGOR4383YMZ1,Hardware,Bank Transfer,78509.84,14131.77,45,2025-09-23 12:15:35.262017,2025-09-01 12:15:35.262017,78,0,1,0,1,1.2,1
INV-107610,Future Innovations,23UTZHX8118OVZE,Electronics,Credit Card,27541.44,4957.46,60,2026-05-24 12:15:35.262033,2026-07-23 12:15:35.262033,7,0,1,0,0,0.52,0
INV-107611,TechNova,21AYHKT7549VTZT,Electronics,UPI,13231.12,2381.6,15,2025-10-03 12:15:35.262045,2025-10-18 12:15:35.262045,20,0,1,0,0,0.78,0
INV-107612,Global Traders,17AUIKS5108Y3Z2,Software,Cheque,41836.51,7530.57,15,2025-08-21 12:15:35.262056,2025-09-05 12:15:35.262056,18,1,1,0,0,0.74,1
INV-107613,Skyline Pvt Ltd,15FRNZQ7193GNZR,Software,Bank Transfer,29178.99,5252.22,30,2026-03-25 12:15:35.262068,2026-04-24 12:15:35.262068,53,0,1,0,0,1.48,0
INV-107614,Bluechip Enterprises,28LWEME9908NVZN,Consulting,Credit Card,4420.42,795.68,15,2025-11-19 12:15:35.262080,2025-12-04 12:15:35.262080,5,0,1,0,0,1.0,0
INV-107615,Skyline Pvt Ltd,14UQPHR2610B8ZX,Maintenance,UPI,54254.43,9765.8,30,2026-01-13 12:15:35.262091,2026-02-12 12:15:35.262091,85,1,1,0,0,1.47,1
INV-107616,Vertex Systems,28DQREQ1621H9ZW,Software,Bank Transfer,8690.05,1564.21,30,2025-09-18 12:15:35.262103,2025-10-18 12:15:35.262103,94,0,1,0,0,6.72,1
INV-107617,Prime Electronics,12PDIJT7292ZMZZ,Maintenance,UPI,82110.77,14779.94,15,2026-02-05 12:15:35.262115,2026-02-20 12:15:35.262115,83,0,1,0,0,0.84,0
INV-107618,XYZ Solutions,36HXBAV3488E8Z1,Electronics,Cheque,87934.07,15828.13,60,2025-11-24 12:15:35.262125,2026-01-23 12:15:35.262125,72,0,1,0,0,3.48,1
INV-107619,Future Innovations,16IRSLC8673BOZO,Consulting,UPI,42466.86,7644.03,15,2026-06-05 12:15:35.262137,2026-06-20 12:15:35.262137,37,0,1,0,0,0.7,0
INV-107620,TechNova,23YJAQG1564BZZG,Consulting,Credit Card,50945.25,9170.15,15,2025-12-07 12:15:35.262149,2025-12-22 12:15:35.262149,26,0,1,0,0,3.8,1
INV-107621,TechNova,22MRLJB1144GFZ2,Hardware,UPI,50702.26,9126.41,45,2026-05-10 12:15:35.262161,2026-06-24 12:15:35.262161,57,0,1,0,0,0.88,0
INV-107622,Vertex Systems,12345,Software,Cheque,86207.12,15517.28,30,2025-12-26 12:15:35.262172,2026-01-25 12:15:35.262172,57,0,0,0,0,0.73,1
INV-107623,Apex Supplies,10NETFP4804GGZ8,Hardware,UPI,60852.09,10953.38,15,2026-05-21 12:15:35.262183,2026-06-05 12:15:35.262183,13,0,1,0,0,1.3,0
INV-107624,Future Innovations,26XJHLQ2566P3ZP,Software,Bank Transfer,60742.72,10933.69,30,2026-05-20 12:15:35.262194,2026-06-19 12:15:35.262194,85,0,1,0,0,1.15,0
