invoice_number,purchase_order,vendor_id,vendor_name,gst_number,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_date,due_date,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud
INV-2026-007831,PO-2026-007831,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,138602.95,18,24948.53,10,13860.3,124742.65,149691.18,NEFT,30,Pending,2025-08-01,2025-08-31,Office Furniture Purchase,113,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007832,PO-2026-007832,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,24282.35,12,2913.88,10,2428.24,21854.11,24767.99,UPI,60,Processing,2025-09-16,2025-11-15,Business Analytics Consulting,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007833,PO-2026-007833,VEN1018,Vision Industries,36JDILE4875O7Z6,Cloud Services,India,TS,INR,112068.3,18,20172.29,5,5603.42,106464.88,126637.17,RTGS,30,Processing,2025-08-16,2025-09-15,Cyber Security Audit,53,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-009904,PO-2026-007834,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,169349.29,18,32816.98,0,0.0,169349.29,199832.16,NEFT,30,Overdue,2025-09-01,2025-10-01,Annual Maintenance Contract,113,Medium,False,1,0,1,1,0,0,0,0,0,50,0
INV-2026-007835,PO-2026-007835,VEN1085,Alpha Networks,19RIMMZ4392DJZ8,Maintenance,India,WB,INR,34535.41,18,6216.37,0,0.0,34535.41,40751.78,Bank Transfer,60,Paid,2025-12-02,2026-01-31,Firewall Installation,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007836,PO-2026-007836,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,23308.33,12,2797.0,5,1165.42,22142.91,24939.91,UPI,30,Pending,2026-03-03,2026-04-02,Cloud Infrastructure Subscription,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007837,PO-2026-007837,VEN1071,Prime Private Limited,08JSTUJ1844I6ZR,Consulting,India,RJ,INR,143177.56,18,25771.96,0,0.0,143177.56,168949.52,Bank Transfer,30,Processing,2025-09-17,2025-10-17,Office Furniture Purchase,60,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007838,PO-2026-007838,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,136115.1,28,38112.23,0,0.0,136115.1,174227.33,Bank Transfer,60,Paid,2025-07-14,2025-09-12,Cyber Security Audit,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007839,PO-2026-004859,VEN1046,Bluechip Technologies,08MQJPC5354YVZT,Electronics,India,RJ,INR,26682.96,28,7471.23,10,2668.3,24014.66,31485.89,NEFT,60,Paid,2026-02-03,2026-04-04,Software License Renewal,148,Low,False,0,1,1,0,0,0,0,0,0,20,0
INV-2026-007840,PO-2026-007840,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,29285.41,12,3514.25,10,2928.54,26356.87,29871.12,UPI,60,Failed,2026-04-11,2026-03-29,Cloud Infrastructure Subscription,74,Low,False,0,0,1,0,1,0,1,0,0,30,0
INV-2026-007841,PO-2026-007841,VEN1006,Global Electronics,08NTUQU7662LLZA,Electronics,India,RJ,INR,86748.54,28,24289.59,5,4337.43,82411.11,106700.7,UPI,60,Failed,2026-01-22,2026-03-23,Business Analytics Consulting,110,Medium,False,0,0,1,0,0,0,1,0,0,15,0
INV-2026-007842,PO-2026-007842,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,10213.83,12,1225.66,0,0.0,10213.83,11439.49,Cheque,30,Processing,2025-09-19,2025-10-19,Firewall Installation,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007843,PO-2026-007843,VEN1084,Tech Private Limited,19KMOTL3101WNZP,Maintenance,India,WB,INR,30434.75,18,5478.26,0,0.0,30434.75,35913.01,NEFT,60,Processing,2025-08-18,2025-10-17,Firewall Installation,105,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007844,PO-2026-007844,VEN1063,Future Technologies,19JNIHU4045PNZB,Hardware,India,WB,INR,275034.17,18,49506.15,10,27503.42,247530.75,297036.9,Cheque,60,Paid,2026-04-21,2026-06-20,Software License Renewal,27,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007845,PO-2026-006284,VEN1030,Nova Enterprises,INVALIDGST,Cloud Services,India,WB,INR,56344.24,18,10141.96,0,0.0,56344.24,66486.2,Bank Transfer,30,Pending,2026-04-23,2026-05-23,Database Consulting,93,Medium,False,0,1,0,0,0,0,0,0,0,45,0
INV-2026-007846,PO-2026-007846,VEN1050,Prime Software,INVALIDGST,Consulting,India,WB,INR,46924.15,18,8446.35,10,4692.41,42231.74,50678.09,NEFT,15,Pending,2025-07-28,2025-08-12,Desktop Computer Purchase,146,Medium,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-007847,PO-2026-007847,VEN1025,Nova Consulting,08KYUQK9985WOZU,Consulting,India,RJ,INR,127595.24,18,22967.14,0,0.0,127595.24,150562.38,UPI,45,Overdue,2025-07-14,2025-08-28,Annual Maintenance Contract,72,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007848,PO-2026-007848,VEN1032,Delta Software,33ZIPXX4214JDZV,Software,India,TN,INR,88030.22,18,15845.44,10,8803.02,79227.2,95072.64,Cheque,60,Processing,2026-06-16,2026-08-15,Business Analytics Consulting,90,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007849,PO-2026-007849,VEN1046,Bluechip Technologies,08MQJPC5354YVZT,Electronics,India,RJ,INR,29927.78,28,8379.78,5,1496.39,28431.39,36811.17,NEFT,45,Pending,2026-05-21,2026-07-05,Desktop Computer Purchase,148,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007850,PO-2026-009210,VEN1076,Vision Consulting,36GZEAX1029KBZU,Maintenance,India,TS,EUR,59911.7,18,10784.11,0,0.0,59911.7,70695.81,UPI,15,Overdue,2025-10-06,2025-10-21,Database Consulting,55,Low,False,0,1,1,0,0,0,0,0,1,20,0
INV-2026-007851,PO-2026-001241,VEN1043,Unknown Vendor,INVALIDGST,Office Supplies,India,MH,INR,42092.46,12,5051.1,5,2104.62,39987.84,45038.94,NEFT,60,Failed,2025-11-28,2026-01-27,Server Upgrade,44,Medium,False,0,1,0,0,0,0,1,1,0,60,0
INV-2026-007852,PO-2026-007852,VEN1061,Quantum Services,27CNMSZ5188PKZM,Cloud Services,India,MH,INR,58547.99,18,10538.64,10,5854.8,52693.19,63231.83,UPI,60,Processing,2025-10-26,2025-12-25,Server Upgrade,68,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007853,PO-2026-007853,VEN1066,Apex Corporation,29LUBNI6379HMZ2,Cloud Services,India,KA,INR,48344.59,18,8702.03,10,4834.46,43510.13,52212.16,Bank Transfer,45,Overdue,2025-11-18,2026-01-02,IT Infrastructure Upgrade,42,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007854,PO-2026-007854,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,64230.26,18,11561.45,5,3211.51,61018.75,72580.2,Bank Transfer,30,Overdue,2026-05-09,2026-06-08,IT Infrastructure Upgrade,106,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007855,PO-2026-007855,VEN1045,Unknown Vendor,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,102307.34,18,18415.32,10,10230.73,92076.61,110491.93,UPI,30,Overdue,2025-12-02,2025-11-18,Laptop Procurement,116,Medium,False,0,0,1,0,1,0,0,1,0,15,0
INV-2026-007856,PO-2026-007856,VEN1019,Unknown Vendor,36EHUCM1069QSZP,Office Supplies,India,TS,INR,9680.0,12,1161.6,10,968.0,8712.0,9873.6,Cheque,60,Pending,2026-01-04,2026-03-05,Firewall Installation,143,Low,False,0,0,1,0,0,0,0,1,0,0,0
INV-2026-007857,PO-2026-007857,VEN1014,Vision Electronics,24IJUJJ2795S6Z3,Cloud Services,India,GJ,INR,98757.59,18,17776.37,0,0.0,98757.59,116533.96,Cheque,15,Pending,2025-09-30,2025-10-15,Office Furniture Purchase,13,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007858,PO-2026-007858,VEN1005,Future Private Limited,33HGUCP0802RKZD,Cloud Services,India,TN,INR,29522.2,18,5314.0,5,1476.11,28046.09,33360.09,NEFT,45,Paid,2026-06-30,2026-08-14,Firewall Installation,111,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007859,PO-2026-007859,VEN1053,Apex Services,24RYIGR1720YJZQ,Consulting,India,GJ,INR,94742.47,18,17053.64,10,9474.25,85268.22,102321.86,RTGS,30,Processing,2025-07-25,2025-08-24,Server Upgrade,72,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007860,PO-2026-007860,VEN1067,Quantum Software,36WZMDQ0977J1ZC,Consulting,India,TS,INR,80307.89,18,14455.42,0,0.0,80307.89,94763.31,RTGS,15,Overdue,2026-01-07,2026-01-22,IT Infrastructure Upgrade,100,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007861,PO-2026-007861,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,128422.18,18,23115.99,5,6421.11,122001.07,145117.06,NEFT,30,Pending,2026-06-07,2026-05-21,Desktop Computer Purchase,144,Medium,False,0,0,1,0,1,0,0,0,0,15,0
INV-2026-007862,PO-2026-007862,VEN1038,Prime Technologies,24FGIUK4053ONZE,Cloud Services,India,GJ,INR,45868.93,18,8256.41,10,4586.89,41282.04,49538.45,Cheque,15,Processing,2026-06-24,2026-07-09,Printer Cartridge Supply,109,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007863,PO-2026-007863,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,110006.91,18,19801.24,0,0.0,110006.91,129808.15,UPI,30,Processing,2026-06-21,2026-07-21,Firewall Installation,116,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007864,PO-2026-007864,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,124228.53,28,34783.99,10,12422.85,111805.68,146589.67,Bank Transfer,15,Processing,2025-09-16,2025-10-01,Printer Cartridge Supply,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007865,PO-2026-007865,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,61178.04,18,11012.05,10,6117.8,55060.24,66072.29,NEFT,60,Processing,2026-02-17,2026-04-18,Business Analytics Consulting,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007866,PO-2026-007866,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,173361.38,18,31205.05,10,17336.14,156025.24,187230.29,Bank Transfer,60,Pending,2025-07-05,2025-09-03,Business Analytics Consulting,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007867,PO-2026-007867,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,124738.8,18,22452.98,5,6236.94,118501.86,140954.84,Bank Transfer,30,Overdue,2026-01-09,2026-02-08,Cyber Security Audit,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007868,PO-2026-007868,VEN1006,Global Electronics,08NTUQU7662LLZA,Electronics,India,RJ,INR,86191.59,28,24133.65,10,8619.16,77572.43,101706.08,UPI,15,Overdue,2026-03-07,2026-03-22,Annual Maintenance Contract,110,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007869,PO-2026-007869,VEN1080,Skyline Electronics,19NJTHC4553O3Z3,Cloud Services,India,WB,INR,45790.12,18,8242.22,5,2289.51,43500.61,51742.83,Cheque,45,Paid,2025-10-24,2025-12-08,Annual Maintenance Contract,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007870,PO-2026-007870,VEN1069,Unknown Vendor,07LHRNK4158FSZL,Consulting,India,DL,INR,194057.3,18,34930.31,0,0.0,194057.3,228987.61,NEFT,30,Paid,2026-04-16,2026-05-16,Firewall Installation,113,Medium,False,0,0,1,0,0,0,0,1,0,0,0
INV-2026-007871,PO-2026-007871,VEN1038,Prime Technologies,24FGIUK4053ONZE,Cloud Services,India,GJ,INR,46375.11,18,8347.52,5,2318.76,44056.35,52403.87,Cheque,60,Processing,2025-08-18,2025-10-17,Network Switch Installation,109,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007872,PO-2026-007872,VEN1074,Prime Networks,19ECCYD6459RYZR,Software,India,WB,INR,44794.16,18,8062.95,5,2239.71,42554.45,50617.4,RTGS,45,Overdue,2026-03-04,2026-04-18,Desktop Computer Purchase,106,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007873,PO-2026-007873,VEN1012,Vision Software,27YEIEX0493VBZ5,Networking,India,MH,INR,87608.26,18,15769.49,0,0.0,87608.26,103377.75,Cheque,15,Paid,2025-09-13,2025-09-28,Business Analytics Consulting,111,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007874,PO-2026-007874,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,27141.82,12,3257.02,5,1357.09,25784.73,29041.75,UPI,60,Paid,2025-12-18,2026-02-16,Business Analytics Consulting,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007875,PO-2026-007875,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,118827.96,18,21389.03,5,5941.4,112886.56,134275.59,RTGS,45,Pending,2025-07-29,2025-09-12,Office Furniture Purchase,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-009718,PO-2026-005740,VEN1093,Delta Consulting,INVALIDGST,Cloud Services,India,KA,INR,58345.26,18,10502.15,5,2917.26,55428.0,65930.15,Cheque,45,Overdue,2026-02-16,2026-02-05,Cloud Storage Expansion,80,Medium,False,1,1,0,0,1,0,0,0,0,90,1
INV-2026-007877,PO-2026-007877,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,147363.44,18,26525.42,0,0.0,147363.44,173888.86,NEFT,15,Overdue,2025-12-29,2026-01-13,Cloud Infrastructure Subscription,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007878,PO-2026-007878,VEN1005,Future Private Limited,33HGUCP0802RKZD,Cloud Services,India,TN,INR,42773.39,18,7699.21,5,2138.67,40634.72,48333.93,NEFT,30,Processing,2026-03-10,2026-04-09,Server Upgrade,111,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007879,PO-2026-007879,VEN1052,Unknown Vendor,24ECOGB5901FPZQ,Office Supplies,India,GJ,USD,36258.46,12,4351.02,0,0.0,36258.46,40609.48,RTGS,30,Paid,2025-09-01,2025-10-01,IT Infrastructure Upgrade,105,Low,False,0,0,1,0,0,0,0,1,1,0,0
INV-2026-007880,PO-2026-007880,VEN1081,Nova Corporation,19AEGON5700M6Z7,Cloud Services,India,WB,INR,49695.1,18,8945.12,0,0.0,49695.1,58640.22,Cheque,45,Processing,2025-08-17,2025-10-01,IT Infrastructure Upgrade,93,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007881,PO-2026-007881,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,10297.89,12,1235.75,10,1029.79,9268.1,10503.85,Cheque,30,Overdue,2026-01-15,2026-02-14,Server Upgrade,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007882,PO-2026-007882,VEN1003,Quantum Enterprises,36JQKVM1599Q2ZP,Hardware,India,TS,INR,306687.49,18,55203.75,10,30668.75,276018.74,331222.49,Bank Transfer,15,Overdue,2026-04-24,2026-05-09,Office Furniture Purchase,22,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007883,PO-2026-007883,VEN1052,Tech Electronics,24ECOGB5901FPZQ,Office Supplies,India,GJ,INR,38256.64,12,4590.8,10,3825.66,34430.98,39021.78,RTGS,15,Overdue,2026-01-02,2026-01-17,IT Infrastructure Upgrade,105,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007884,PO-2026-005235,VEN1071,Prime Private Limited,INVALIDGST,Consulting,India,RJ,INR,357758.21,18,17780.95,5,4939.15,93843.89,111624.84,Bank Transfer,60,Paid,2025-09-17,2025-08-30,Business Analytics Consulting,60,Medium,False,0,1,0,0,1,1,0,0,0,80,1
INV-2026-007885,PO-2026-007885,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,175974.24,18,31675.36,5,8798.71,167175.53,198850.89,NEFT,60,Paid,2025-12-30,2026-02-28,Cloud Storage Expansion,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007886,PO-2026-007886,VEN1092,Skyline Software,19LHLPZ4729E6ZM,Electronics,India,WB,INR,30032.24,28,8409.03,0,0.0,30032.24,38441.27,Cheque,30,Paid,2025-07-31,2025-08-30,Cloud Storage Expansion,126,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007887,PO-2026-007887,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,116827.81,18,21029.01,10,11682.78,105145.03,126174.04,UPI,30,Paid,2025-09-24,2025-10-24,Cyber Security Audit,116,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007888,PO-2026-007888,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,157282.07,28,44038.98,0,0.0,157282.07,201321.05,Bank Transfer,30,Pending,2025-09-13,2025-10-13,Annual Maintenance Contract,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007889,PO-2026-007889,VEN1077,Sigma Software,27KYTTJ3925GFZJ,Networking,India,MH,INR,66039.57,18,11887.12,0,0.0,66039.57,77926.69,NEFT,60,Paid,2026-06-01,2026-07-31,Network Switch Installation,112,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007890,PO-2026-007890,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,178193.78,18,32074.88,0,0.0,178193.78,210268.66,NEFT,15,Pending,2025-07-18,2025-08-02,Business Analytics Consulting,113,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007891,PO-2026-007891,VEN1097,Vertex Networks,24JTPVY9505UOZT,Hardware,India,GJ,GBP,806584.08,18,46305.79,0,0.0,257254.41,303560.2,RTGS,45,Paid,2025-07-01,2025-06-26,Printer Cartridge Supply,93,Medium,False,0,0,1,0,1,1,0,0,1,35,0
INV-2026-007892,PO-2026-007892,VEN1038,Prime Technologies,24FGIUK4053ONZE,Cloud Services,India,GJ,INR,39945.05,18,7190.11,0,0.0,39945.05,47135.16,Cheque,15,Overdue,2026-01-24,2026-02-08,Database Consulting,109,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-004983,PO-2026-007893,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,EUR,172314.47,18,31016.6,5,8615.72,163698.75,194715.35,RTGS,60,Failed,2026-06-12,2026-05-26,Office Furniture Purchase,121,Low,False,1,0,1,0,1,0,1,0,1,60,0
INV-2026-007894,PO-2026-007894,VEN1067,Quantum Software,36WZMDQ0977J1ZC,Consulting,India,TS,INR,60272.06,18,10848.97,10,6027.21,54244.85,65093.82,RTGS,15,Failed,2025-11-27,2025-11-21,Printer Cartridge Supply,100,Low,False,0,0,1,0,1,0,1,0,0,30,0
INV-2026-009383,PO-2026-007895,VEN1079,ABC Services,27FHAVA5070RQZZ,Office Supplies,India,MH,INR,17949.63,12,2153.96,0,0.0,17949.63,20103.59,Cheque,60,Processing,2025-10-04,2025-09-26,Firewall Installation,34,High,False,1,0,1,0,1,0,0,0,0,45,0
INV-2026-007896,PO-2026-008386,VEN1035,Global Networks,08SLHZX6921N9ZL,Cloud Services,India,RJ,INR,71070.03,18,12792.61,10,7107.0,63963.03,76755.64,Bank Transfer,15,Overdue,2026-06-07,2026-05-21,Cloud Storage Expansion,113,Low,False,0,1,1,0,1,0,0,0,0,35,0
INV-2026-007897,PO-2026-007897,VEN1000,Future Networks,33UBSDD5851HRZW,Networking,India,TN,INR,100340.67,18,18061.32,5,5017.03,95323.64,113384.96,NEFT,60,Overdue,2026-03-18,2026-05-17,Software License Renewal,110,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007898,PO-2026-007898,VEN1011,Apex Consulting,07PBPPU2079O4ZS,Hardware,India,DL,INR,219526.24,18,39514.72,5,10976.31,208549.93,248064.65,NEFT,60,Pending,2026-06-11,2026-08-10,Desktop Computer Purchase,130,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007899,PO-2026-007899,VEN1026,Nova Services,07JGDNA0545PGZB,Consulting,India,DL,INR,92255.68,18,16606.02,5,4612.78,87642.9,104248.92,RTGS,30,Pending,2026-06-24,2026-07-24,Database Consulting,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007900,PO-2026-007900,VEN1097,Vertex Networks,24JTPVY9505UOZT,Hardware,India,GJ,INR,242469.41,18,43644.49,10,24246.94,218222.47,261866.96,RTGS,45,Overdue,2025-07-10,2025-08-24,Desktop Computer Purchase,93,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007901,PO-2026-007901,VEN1005,Future Private Limited,33HGUCP0802RKZD,Cloud Services,India,TN,INR,35023.07,18,6304.15,5,1751.15,33271.92,39576.07,NEFT,15,Failed,2026-01-19,2026-02-03,Cloud Infrastructure Subscription,111,Medium,False,0,0,1,0,0,0,1,0,0,15,0
INV-2026-007902,PO-2026-007902,VEN1086,Tech Technologies,19BRRHX5393F2ZJ,Maintenance,India,WB,INR,20863.59,18,3755.45,10,2086.36,18777.23,22532.68,Bank Transfer,15,Paid,2025-12-04,2025-12-19,Printer Cartridge Supply,72,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007903,PO-2026-007903,VEN1000,Future Networks,33UBSDD5851HRZW,Networking,India,TN,INR,753684.96,18,27305.34,5,7584.82,144111.5,171416.84,NEFT,60,Failed,2026-05-16,2026-07-15,Annual Maintenance Contract,110,Low,False,0,0,1,0,0,1,1,0,0,35,0
INV-2026-007904,PO-2026-007904,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,41041.35,18,7387.44,5,2052.07,38989.28,46376.72,UPI,45,Overdue,2025-11-14,2025-12-29,Business Analytics Consulting,95,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007905,PO-2026-007905,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,86224.26,18,15520.37,5,4311.21,81913.05,97433.42,NEFT,45,Pending,2026-02-08,2026-03-25,Server Upgrade,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005459,PO-2026-007906,VEN1087,Alpha Solutions,29YOFEC1972Q4Z9,Cloud Services,India,KA,INR,88901.28,18,39912.07,0,0.0,88901.28,104903.51,UPI,15,Pending,2026-01-06,2026-01-21,Cyber Security Audit,80,Low,False,1,0,1,1,0,0,0,0,0,50,0
INV-2026-007907,PO-2026-007907,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,180635.89,18,32514.46,10,18063.59,162572.3,195086.76,RTGS,60,Overdue,2025-08-07,2025-10-06,Firewall Installation,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007908,PO-2026-007908,VEN1053,Apex Services,24RYIGR1720YJZQ,Consulting,India,GJ,INR,105605.63,18,19009.01,0,0.0,105605.63,124614.64,RTGS,60,Overdue,2026-04-04,2026-06-03,Cyber Security Audit,72,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007909,PO-2026-003858,VEN1060,Unknown Vendor,INVALIDGST,Cloud Services,India,KA,INR,28888.6,18,9620.55,10,2888.86,25999.74,31199.69,UPI,15,Paid,2026-03-25,2026-04-09,Annual Maintenance Contract,101,Low,False,0,1,0,1,0,0,0,1,0,65,0
INV-2026-007910,PO-2026-007910,VEN1015,Skyline Industries,08NMENJ5201LYZ6,Electronics,India,RJ,INR,54038.13,28,15130.68,0,0.0,54038.13,69168.81,RTGS,45,Processing,2026-06-23,2026-08-07,Firewall Installation,49,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007911,PO-2026-007911,VEN1077,Sigma Software,INVALIDGST,Networking,India,MH,INR,187358.67,18,8292.79,0,0.0,46071.07,54363.86,NEFT,30,Failed,2025-10-17,2025-11-16,Printer Cartridge Supply,112,Medium,False,0,0,0,0,0,1,1,0,0,60,0
INV-2026-007912,PO-2026-007912,VEN1041,Tech Systems,36XOQRC5859VQZ8,Networking,India,TS,INR,138266.15,18,24887.91,0,0.0,138266.15,163154.06,UPI,60,Paid,2026-06-26,2026-08-25,Office Furniture Purchase,135,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007913,PO-2026-007913,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,57893.98,18,10420.92,10,5789.4,52104.58,62525.5,NEFT,15,Pending,2026-02-05,2026-02-20,Database Consulting,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007914,PO-2026-007914,VEN1099,Unknown Vendor,INVALIDGST,Hardware,India,RJ,INR,1246061.77,18,57504.83,10,31947.13,287524.15,345028.98,RTGS,30,Overdue,2025-08-13,2025-08-09,Laptop Procurement,59,Low,False,0,0,0,0,1,1,0,1,0,60,0
INV-2026-007915,PO-2026-007915,VEN1007,Vision Private Limited,08SUIKN7426R6ZM,Maintenance,India,RJ,INR,29739.26,18,5353.07,0,0.0,29739.26,35092.33,NEFT,15,Processing,2026-02-02,2026-02-17,Network Switch Installation,139,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007916,PO-2026-006302,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,48188.55,18,20685.83,5,2409.43,45779.12,54453.06,Bank Transfer,45,Paid,2026-04-14,2026-05-29,Server Upgrade,106,Low,False,0,1,1,1,0,0,0,0,0,40,0
INV-2026-007917,PO-2026-007917,VEN1012,Vision Software,27YEIEX0493VBZ5,Networking,India,MH,INR,115334.12,18,20760.14,5,5766.71,109567.41,130327.55,Cheque,45,Processing,2026-01-04,2026-02-18,IT Infrastructure Upgrade,111,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007918,PO-2026-007918,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,229470.66,18,41304.72,10,22947.07,206523.59,247828.31,RTGS,60,Overdue,2026-05-30,2026-07-29,Business Analytics Consulting,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-007919,PO-2026-001028,VEN1072,Unknown Vendor,INVALIDGST,Cloud Services,India,KA,INR,77498.31,18,15883.62,5,3874.92,73623.39,87573.09,UPI,15,Processing,2025-08-16,2025-08-31,Office Furniture Purchase,57,High,False,0,1,0,1,0,0,0,1,0,65,0
INV-2026-007920,PO-2026-007920,VEN1044,Bluechip Solutions,33FGXVE2142LWZW,Software,India,TN,INR,72221.81,18,12999.93,10,7222.18,64999.63,77999.56,Bank Transfer,45,Overdue,2025-09-03,2025-10-18,Office Furniture Purchase,128,Low,False,0,0,1,0,0,0,0,0,0,0,0
